"Date","Price","Open","High","Low","Change %"
"11/15/2017","10.400","10.400","10.400","10.400","0.97%"
"11/14/2017","10.300","10.300","10.300","10.300","0.68%"
"11/13/2017","10.230","10.230","10.230","10.230","0.05%"
"11/10/2017","10.225","10.225","10.225","10.225","0.05%"
"11/09/2017","10.220","10.220","10.220","10.220","0.10%"
"11/08/2017","10.210","10.210","10.210","10.210","-1.04%"
"11/07/2017","10.317","10.317","10.317","10.317","-0.32%"
"11/06/2017","10.350","10.350","10.350","10.350","-0.51%"
"11/02/2017","10.403","10.403","10.403","10.403","-0.37%"
"11/01/2017","10.442","10.442","10.442","10.442","-0.08%"
"10/31/2017","10.450","10.450","10.450","10.450","0.00%"
"10/30/2017","10.450","10.450","10.450","10.450","0.00%"
"10/29/2017","10.450","10.450","10.450","10.450","0.00%"
"10/27/2017","10.450","10.450","10.450","10.450","0.00%"
"10/26/2017","10.450","10.450","10.450","10.450","0.10%"
"10/25/2017","10.440","10.440","10.440","10.440","0.31%"
"10/24/2017","10.408","10.408","10.408","10.408","0.32%"
"10/23/2017","10.375","10.375","10.375","10.375","0.24%"
"10/22/2017","10.350","10.350","10.350","10.350","0.00%"
"10/20/2017","10.350","10.350","10.350","10.350","-0.19%"
"10/19/2017","10.370","10.370","10.370","10.370","-0.29%"
"10/17/2017","10.400","10.400","10.400","10.400","0.00%"
"10/16/2017","10.400","10.400","10.400","10.400","0.04%"
"10/13/2017","10.396","10.396","10.396","10.396","-0.75%"
"10/12/2017","10.475","10.475","10.475","10.475","0.00%"
"10/11/2017","10.475","10.475","10.475","10.475","-0.36%"
"10/10/2017","10.513","10.513","10.513","10.513","-0.16%"
"10/09/2017","10.530","10.530","10.530","10.530","0.00%"
"10/06/2017","10.530","10.530","10.530","10.530","-0.19%"
"10/04/2017","10.550","10.550","10.550","10.550","0.96%"
"10/03/2017","10.450","10.450","10.450","10.450","0.60%"
"10/02/2017","10.388","10.388","10.388","10.388","-0.48%"
"09/29/2017","10.438","10.438","10.438","10.438","0.08%"
"09/28/2017","10.430","10.430","10.430","10.430","0.00%"
"09/27/2017","10.430","10.430","10.430","10.430","0.48%"
"09/26/2017","10.380","10.380","10.380","10.380","1.07%"
"09/25/2017","10.270","10.270","10.270","10.270","-0.29%"
"09/22/2017","10.300","10.300","10.300","10.300","-0.48%"
"09/21/2017","10.350","10.350","10.350","10.350","0.16%"
"09/20/2017","10.333","10.333","10.333","10.333","-0.40%"
"09/19/2017","10.375","10.375","10.375","10.375","-1.31%"
"09/18/2017","10.513","10.513","10.513","10.513","-0.54%"
"09/15/2017","10.570","10.570","10.570","10.570","0.57%"
"09/14/2017","10.510","10.510","10.510","10.510","-0.19%"
"09/13/2017","10.530","10.530","10.530","10.530","-1.59%"
"09/12/2017","10.700","10.700","10.700","10.700","-0.09%"
"09/11/2017","10.710","10.710","10.710","10.710","-1.20%"
"09/08/2017","10.840","10.840","10.840","10.840","0.56%"
"09/07/2017","10.780","10.780","10.780","10.780","0.16%"
"09/06/2017","10.763","10.763","10.763","10.763","0.23%"
"09/04/2017","10.738","10.738","10.738","10.738","-0.20%"
"08/31/2017","10.760","10.760","10.760","10.760","-0.19%"
"08/30/2017","10.780","10.780","10.780","10.780","0.28%"
"08/29/2017","10.750","10.750","10.750","10.750","-0.19%"
"08/28/2017","10.770","10.770","10.770","10.770","-1.64%"
"08/25/2017","10.950","10.950","10.950","10.950","-0.64%"
"08/24/2017","11.020","11.020","11.020","11.020","-0.90%"
"08/23/2017","11.120","11.120","11.120","11.120","0.63%"
"08/22/2017","11.050","11.050","11.050","11.050","0.45%"
"08/21/2017","11.000","11.000","11.000","11.000","-0.45%"
"08/18/2017","11.050","11.050","11.050","11.050","0.34%"
"08/17/2017","11.013","11.013","11.013","11.013","0.00%"
"08/16/2017","11.013","11.013","11.013","11.013","1.38%"
"08/15/2017","10.863","10.863","10.863","10.863","0.12%"
"08/14/2017","10.850","10.850","10.850","10.850","0.40%"
"08/11/2017","10.807","10.807","10.807","10.807","-0.19%"
"08/10/2017","10.828","10.828","10.828","10.828","1.54%"
"08/09/2017","10.664","10.664","10.664","10.664","0.37%"
"08/08/2017","10.625","10.625","10.625","10.625","0.24%"
"08/04/2017","10.600","10.600","10.600","10.600","0.79%"
"08/03/2017","10.517","10.517","10.517","10.517","-1.62%"
"08/02/2017","10.690","10.690","10.690","10.690","-0.09%"
"08/01/2017","10.700","10.700","10.700","10.700","-0.85%"
"07/31/2017","10.792","10.792","10.792","10.792","-0.77%"
"07/28/2017","10.876","10.876","10.876","10.876","-0.01%"
"07/27/2017","10.877","10.877","10.877","10.877","-0.94%"
"07/26/2017","10.980","10.980","10.980","10.980","0.24%"
"07/25/2017","10.954","10.954","10.954","10.954","0.50%"
"07/24/2017","10.900","10.900","10.900","10.900","0.07%"
"07/21/2017","10.892","10.892","10.892","10.892","-0.07%"
"07/20/2017","10.900","10.900","10.900","10.900","-2.76%"
"07/19/2017","11.209","11.209","11.209","11.209","-0.40%"
"07/18/2017","11.254","11.254","11.254","11.254","-0.03%"
"07/17/2017","11.257","11.257","11.257","11.257","-0.50%"
"07/14/2017","11.313","11.313","11.313","11.313","-0.07%"
"07/13/2017","11.321","11.321","11.321","11.321","-0.26%"
"07/12/2017","11.351","11.351","11.351","11.351","-0.28%"
"07/11/2017","11.383","11.383","11.383","11.383","-0.15%"
"07/10/2017","11.400","11.400","11.400","11.400","-0.12%"
"07/07/2017","11.414","11.414","11.414","11.414","0.22%"
"07/06/2017","11.389","11.389","11.389","11.389","-0.01%"
"07/05/2017","11.390","11.390","11.390","11.390","-0.04%"
"07/04/2017","11.395","11.395","11.395","11.395","-0.31%"
"07/03/2017","11.431","11.431","11.431","11.431","-0.87%"
"06/30/2017","11.531","11.531","11.531","11.531","-0.28%"
"06/29/2017","11.563","11.563","11.563","11.563","-0.14%"
"06/28/2017","11.579","11.579","11.579","11.579","-0.55%"
"06/27/2017","11.643","11.643","11.643","11.643","0.97%"
"06/23/2017","11.531","11.531","11.531","11.531","-0.12%"
"06/22/2017","11.545","11.545","11.545","11.545","-0.08%"
"06/21/2017","11.554","11.554","11.554","11.554","0.03%"
"06/20/2017","11.550","11.550","11.550","11.550","-0.59%"
"06/19/2017","11.618","11.618","11.618","11.618","0.54%"
"06/16/2017","11.556","11.556","11.556","11.556","-0.26%"
"06/15/2017","11.586","11.586","11.586","11.586","-0.12%"
"06/14/2017","11.600","11.600","11.600","11.600","-0.43%"
"06/13/2017","11.650","11.650","11.650","11.650","0.00%"
"06/12/2017","11.650","11.650","11.650","11.650","0.00%"
"06/09/2017","11.650","11.650","11.650","11.650","-0.50%"
"06/07/2017","11.708","11.708","11.708","11.708","-0.78%"
"06/06/2017","11.800","11.800","11.800","11.800","0.00%"
"06/05/2017","11.800","11.800","11.800","11.800","0.20%"
"06/02/2017","11.776","11.776","11.776","11.776","-0.27%"
"06/01/2017","11.808","11.808","11.808","11.808","0.07%"
"05/31/2017","11.800","11.800","11.800","11.800","0.14%"
"05/30/2017","11.783","11.783","11.783","11.783","0.45%"
"05/29/2017","11.730","11.730","11.730","11.730","0.10%"
"05/26/2017","11.718","11.718","11.718","11.718","-0.14%"
"05/25/2017","11.734","11.734","11.734","11.734","-0.26%"
"05/24/2017","11.765","11.765","11.765","11.765","-0.14%"
"05/23/2017","11.781","11.781","11.781","11.781","-0.02%"
"05/22/2017","11.783","11.783","11.783","11.783","-0.08%"
"05/19/2017","11.792","11.792","11.792","11.792","-0.07%"
"05/18/2017","11.800","11.800","11.800","11.800","0.61%"
"05/17/2017","11.729","11.729","11.729","11.729","0.50%"
"05/16/2017","11.671","11.671","11.671","11.671","0.22%"
"05/15/2017","11.645","11.645","11.645","11.645","0.22%"
"05/12/2017","11.620","11.620","11.620","11.620","-0.19%"
"05/09/2017","11.642","11.642","11.642","11.642","-0.28%"
"05/08/2017","11.675","11.675","11.675","11.675","1.45%"
"05/05/2017","11.508","11.508","11.508","11.508","-0.97%"
"05/04/2017","11.621","11.621","11.621","11.621","-4.49%"
"05/03/2017","12.167","12.167","12.167","12.167","-0.10%"
"05/02/2017","12.179","12.179","12.179","12.179","1.70%"
"04/28/2017","11.975","11.975","11.975","11.975","0.61%"
"04/27/2017","11.902","11.902","11.902","11.902","-3.22%"
"04/26/2017","12.298","12.298","12.298","12.298","-2.14%"
"04/25/2017","12.567","12.567","12.567","12.567","-0.77%"
"04/24/2017","12.664","12.664","12.664","12.664","-0.20%"
"04/21/2017","12.690","12.690","12.690","12.690","-0.13%"
"04/20/2017","12.707","12.707","12.707","12.707","-0.73%"
"04/19/2017","12.800","12.800","12.800","12.800","-0.78%"
"04/18/2017","12.900","12.900","12.900","12.900","0.00%"
"04/17/2017","12.900","12.900","12.900","12.900","0.84%"
"04/12/2017","12.792","12.792","12.792","12.792","0.67%"
"04/11/2017","12.707","12.707","12.707","12.707","0.19%"
"04/07/2017","12.683","12.683","12.683","12.683","-0.13%"
"04/06/2017","12.700","12.700","12.700","12.700","-0.70%"
"04/05/2017","12.790","12.790","12.790","12.790","-1.32%"
"04/04/2017","12.961","12.961","12.961","12.961","0.53%"
"04/03/2017","12.893","12.893","12.893","12.893","0.05%"
"03/31/2017","12.886","12.886","12.886","12.886","0.06%"
"03/30/2017","12.878","12.878","12.878","12.878","0.22%"
"03/29/2017","12.850","12.850","12.850","12.850","-0.39%"
"03/28/2017","12.900","12.900","12.900","12.900","-2.01%"
"03/27/2017","13.164","13.164","13.164","13.164","-1.21%"
"03/24/2017","13.325","13.325","13.325","13.325","-0.24%"
"03/23/2017","13.357","13.357","13.357","13.357","0.05%"
"03/22/2017","13.350","13.350","13.350","13.350","-0.06%"
"03/21/2017","13.358","13.358","13.358","13.358","0.06%"
"03/20/2017","13.350","13.350","13.350","13.350","-0.22%"
"03/17/2017","13.380","13.380","13.380","13.380","0.53%"
"03/16/2017","13.310","13.310","13.310","13.310","0.08%"
"03/15/2017","13.300","13.300","13.300","13.300","0.08%"
"03/14/2017","13.290","13.290","13.290","13.290","-0.37%"
"03/13/2017","13.340","13.340","13.340","13.340","0.68%"
"03/10/2017","13.250","13.250","13.250","13.250","0.00%"
"03/09/2017","13.250","13.250","13.250","13.250","0.38%"
"03/08/2017","13.200","13.200","13.200","13.200","0.24%"
"03/07/2017","13.169","13.169","13.169","13.169","0.22%"
"03/06/2017","13.140","13.140","13.140","13.140","-0.23%"
"03/03/2017","13.170","13.170","13.170","13.170","0.23%"
"03/02/2017","13.140","13.140","13.140","13.140","-1.08%"
"03/01/2017","13.283","13.283","13.283","13.283","1.27%"
"02/28/2017","13.117","13.117","13.117","13.117","1.49%"
"02/27/2017","12.925","12.925","12.925","12.925","2.34%"
"02/23/2017","12.629","12.629","12.629","12.629","0.00%"
"02/22/2017","12.629","12.629","12.629","12.629","-0.03%"
"02/21/2017","12.633","12.633","12.633","12.633","-0.07%"
"02/20/2017","12.642","12.642","12.642","12.642","-0.23%"
"02/17/2017","12.671","12.671","12.671","12.671","0.50%"
"02/16/2017","12.608","12.608","12.608","12.608","-0.58%"
"02/15/2017","12.681","12.681","12.681","12.681","-0.02%"
"02/14/2017","12.683","12.683","12.683","12.683","0.33%"
"02/13/2017","12.641","12.641","12.641","12.641","-0.22%"
"02/09/2017","12.669","12.669","12.669","12.669","-0.15%"
"02/08/2017","12.688","12.688","12.688","12.688","-0.72%"
"02/07/2017","12.780","12.780","12.780","12.780","0.26%"
"02/06/2017","12.747","12.747","12.747","12.747","-0.74%"
"02/03/2017","12.842","12.842","12.842","12.842","-0.45%"
"02/02/2017","12.900","12.900","12.900","12.900","0.78%"
"02/01/2017","12.800","12.800","12.800","12.800","0.56%"
"01/31/2017","12.729","12.729","12.729","12.729","0.23%"
"01/30/2017","12.700","12.700","12.700","12.700","0.13%"
"01/27/2017","12.683","12.683","12.683","12.683","0.03%"
"01/26/2017","12.679","12.679","12.679","12.679","0.86%"
"01/25/2017","12.571","12.571","12.571","12.571","0.23%"
"01/24/2017","12.542","12.542","12.542","12.542","0.02%"
"01/23/2017","12.540","12.540","12.540","12.540","-0.11%"
"01/20/2017","12.554","12.554","12.554","12.554","-0.21%"
"01/19/2017","12.581","12.581","12.581","12.581","-0.15%"
"01/18/2017","12.600","12.600","12.600","12.600","0.35%"
"01/17/2017","12.556","12.556","12.556","12.556","-0.06%"
"01/16/2017","12.564","12.564","12.564","12.564","0.06%"
"01/13/2017","12.557","12.557","12.557","12.557","0.51%"
"01/11/2017","12.493","12.493","12.493","12.493","0.75%"
"01/10/2017","12.400","12.400","12.400","12.400","-0.15%"
"01/09/2017","12.419","12.419","12.419","12.419","-0.08%"
"01/06/2017","12.429","12.429","12.429","12.429","0.12%"
"01/05/2017","12.414","12.414","12.414","12.414","0.11%"
"01/04/2017","12.400","12.400","12.400","12.400","-0.10%"
"01/03/2017","12.413","12.413","12.413","12.413","-0.63%"
"01/02/2017","12.492","12.492","12.492","12.492","0.34%"
"12/30/2016","12.450","12.450","12.450","12.450","0.00%"
"12/29/2016","12.450","12.450","12.450","12.450","-0.20%"
"12/28/2016","12.475","12.475","12.475","12.475","-0.20%"
"12/27/2016","12.500","12.500","12.500","12.500","-0.26%"
"12/23/2016","12.533","12.533","12.533","12.533","-0.67%"
"12/22/2016","12.617","12.617","12.617","12.617","-0.32%"
"12/21/2016","12.658","12.658","12.658","12.658","-0.49%"
"12/20/2016","12.720","12.720","12.720","12.720","0.16%"
"12/19/2016","12.700","12.700","12.700","12.700","0.24%"
"12/16/2016","12.669","12.669","12.669","12.669","-0.02%"
"12/15/2016","12.671","12.671","12.671","12.671","0.03%"
"12/14/2016","12.667","12.667","12.667","12.667","0.06%"
"12/09/2016","12.660","12.660","12.660","12.660","0.00%"
"12/08/2016","12.660","12.660","12.660","12.660","-0.47%"
"12/07/2016","12.720","12.720","12.720","12.720","-0.09%"
"12/06/2016","12.731","12.731","12.731","12.731","-0.10%"
"12/05/2016","12.744","12.744","12.744","12.744","0.18%"
"12/02/2016","12.721","12.721","12.721","12.721","-0.09%"
"12/01/2016","12.733","12.733","12.733","12.733","0.20%"
"11/30/2016","12.708","12.708","12.708","12.708","-0.27%"
"11/29/2016","12.743","12.743","12.743","12.743","0.29%"
"11/28/2016","12.706","12.706","12.706","12.706","0.40%"
"11/25/2016","12.656","12.656","12.656","12.656","-0.82%"
"11/24/2016","12.760","12.760","12.760","12.760","-0.37%"
"11/23/2016","12.807","12.807","12.807","12.807","-0.44%"
"11/22/2016","12.864","12.864","12.864","12.864","-1.43%"
"11/21/2016","13.050","13.050","13.050","13.050","0.38%"
"11/18/2016","13.000","13.000","13.000","13.000","0.97%"
"11/17/2016","12.875","12.875","12.875","12.875","1.38%"
"11/16/2016","12.700","12.700","12.700","12.700","3.61%"
"11/15/2016","12.257","12.257","12.257","12.257","0.47%"
"11/11/2016","12.200","12.200","12.200","12.200","0.06%"
"11/10/2016","12.193","12.193","12.193","12.193","0.42%"
"11/09/2016","12.142","12.142","12.142","12.142","1.01%"
"11/08/2016","12.020","12.020","12.020","12.020","0.17%"
"11/07/2016","12.000","12.000","12.000","12.000","0.00%"
"11/04/2016","12.000","12.000","12.000","12.000","0.28%"
"11/03/2016","11.967","11.967","11.967","11.967","-0.18%"
"11/02/2016","11.988","11.988","11.988","11.988","-0.10%"
"11/01/2016","12.000","12.000","12.000","12.000","0.00%"
"10/31/2016","12.000","12.000","12.000","12.000","0.00%"
"10/28/2016","12.000","12.000","12.000","12.000","0.00%"
"10/27/2016","12.000","12.000","12.000","12.000","0.00%"
"10/26/2016","12.000","12.000","12.000","12.000","0.10%"
"10/25/2016","11.988","11.988","11.988","11.988","0.08%"
"10/24/2016","11.978","11.978","11.978","11.978","-0.66%"
"10/21/2016","12.058","12.058","12.058","12.058","-0.62%"
"10/20/2016","12.133","12.133","12.133","12.133","-0.28%"
"10/19/2016","12.167","12.167","12.167","12.167","0.55%"
