"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2012","132.500","131.750","133.300","131.750","","0.75%"
"04/24/2012","131.510","131.450","132.300","131.075","","0.05%"
"04/23/2012","131.450","130.010","131.625","129.955","","1.11%"
"04/20/2012","130.010","129.700","130.575","129.600","","0.20%"
"04/19/2012","129.750","128.400","130.100","128.500","","1.16%"
"04/18/2012","128.260","128.150","128.750","128.065","","0.00%"
"04/17/2012","128.260","128.100","128.725","127.900","","0.20%"
"04/16/2012","128.000","128.250","128.650","127.500","","-0.51%"
"04/13/2012","128.650","128.250","128.650","128.650","","0.00%"
"04/12/2012","128.650","128.250","128.650","128.650","","0.00%"
"04/11/2012","128.650","127.500","129.900","127.750","","0.89%"
"04/10/2012","127.510","125.600","128.000","125.750","","1.80%"
"04/09/2012","125.260","125.750","126.275","125.235","","-0.71%"
"04/06/2012","126.150","125.750","126.150","126.150","","0.00%"
"04/05/2012","126.150","125.000","126.225","124.950","","0.83%"
"04/04/2012","125.110","126.100","126.200","124.855","","-0.52%"
"04/03/2012","125.760","127.900","128.100","125.610","","-1.98%"
"04/02/2012","128.300","127.850","128.550","128.050","","0.04%"
"03/30/2012","128.250","127.750","128.375","127.825","","0.58%"
"03/29/2012","127.510","128.800","129.450","127.060","","-1.31%"
"03/28/2012","129.200","129.600","130.100","129.075","","-0.54%"
"03/27/2012","129.900","129.900","130.200","129.700","","-0.01%"
"03/26/2012","129.910","129.700","130.475","129.710","","-0.15%"
"03/23/2012","130.100","130.150","130.650","129.975","","-0.12%"
"03/22/2012","130.250","129.900","130.875","129.800","","0.15%"
"03/21/2012","130.050","129.700","130.900","129.650","","0.61%"
"03/20/2012","129.260","129.500","130.375","128.625","","-1.33%"
"03/19/2012","131.000","125.450","131.100","125.600","","4.09%"
"03/16/2012","125.850","124.850","125.975","124.225","","0.56%"
"03/15/2012","125.150","124.350","125.300","124.500","","0.32%"
"03/14/2012","124.750","123.100","124.825","123.200","","1.01%"
"03/13/2012","123.500","121.900","123.600","121.950","","1.31%"
"03/12/2012","121.900","121.000","122.100","121.300","","0.69%"
"03/09/2012","121.060","121.150","121.550","121.035","","0.04%"
"03/08/2012","121.010","121.100","121.725","120.960","","-0.40%"
"03/07/2012","121.500","121.100","121.500","121.500","","0.00%"
"03/06/2012","121.500","121.500","122.125","121.350","","-0.33%"
"03/05/2012","121.900","121.300","122.150","121.350","","0.16%"
"03/02/2012","121.700","119.000","121.900","119.450","","-0.17%"
"03/01/2012","121.910","121.500","122.300","121.710","","0.01%"
"02/29/2012","121.900","121.600","122.250","121.750","","-0.08%"
"02/28/2012","122.000","120.850","122.850","119.850","","0.62%"
"02/27/2012","121.250","119.450","121.725","119.775","","1.17%"
"02/24/2012","119.850","118.850","120.050","119.225","","0.50%"
"02/23/2012","119.250","118.350","119.565","118.625","","0.42%"
"02/22/2012","118.750","118.300","118.950","118.375","","0.63%"
"02/21/2012","118.010","117.850","118.775","117.935","","-0.20%"
"02/20/2012","118.250","117.850","118.250","118.250","","0.00%"
"02/17/2012","118.250","118.800","119.050","118.125","","-0.43%"
"02/16/2012","118.760","119.050","120.125","118.635","","-0.58%"
"02/15/2012","119.450","119.850","120.750","118.225","","-0.67%"
"02/14/2012","120.250","116.410","120.450","116.705","","2.94%"
"02/13/2012","116.810","114.410","117.300","114.810","","1.74%"
"02/10/2012","114.810","114.410","115.005","114.615","","0.00%"
"02/09/2012","114.810","114.200","115.625","114.250","","0.86%"
"02/08/2012","113.830","114.250","114.320","113.830","","-0.32%"
"02/07/2012","114.200","114.200","114.200","114.200","","0.00%"
"02/06/2012","114.200","113.900","114.325","113.975","","0.21%"
"02/03/2012","113.960","113.830","114.130","113.760","","0.18%"
"02/02/2012","113.760","113.880","113.925","113.760","","0.00%"
"02/01/2012","113.760","113.850","113.925","113.760","","-0.12%"
"01/31/2012","113.900","113.850","113.920","113.865","","0.12%"
"01/30/2012","113.760","113.900","114.005","113.730","","-0.07%"
"01/27/2012","113.835","113.850","113.940","113.810","","0.09%"
"01/26/2012","113.730","113.850","113.925","113.730","","-0.09%"
"01/25/2012","113.830","113.850","113.940","113.830","","0.00%"
"01/24/2012","113.830","113.880","113.940","113.830","","0.00%"
"01/23/2012","113.830","113.880","113.940","113.830","","-0.07%"
"01/20/2012","113.915","113.880","113.940","113.875","","0.07%"
"01/19/2012","113.830","113.880","113.940","113.830","","0.00%"
"01/18/2012","113.830","113.880","113.925","113.830","","0.00%"
"01/17/2012","113.830","113.880","113.940","113.820","","0.00%"
"01/16/2012","113.830","113.830","113.830","113.830","","0.00%"
"01/13/2012","113.830","113.850","113.940","113.830","","0.00%"
"01/12/2012","113.830","113.880","113.940","113.820","","0.00%"
"01/11/2012","113.830","113.880","113.940","113.830","","0.00%"
"01/10/2012","113.830","113.880","113.940","113.830","","0.00%"
"01/09/2012","113.830","113.880","113.940","113.820","","0.00%"
"01/06/2012","113.830","113.800","113.940","113.820","","0.00%"
"01/05/2012","113.830","113.880","113.940","113.830","","0.00%"
"01/04/2012","113.830","113.850","113.925","113.830","","0.00%"
"01/03/2012","113.830","113.800","113.940","113.820","","-0.06%"
"01/02/2012","113.900","113.850","113.940","113.875","","0.00%"
"12/30/2011","113.900","113.850","113.950","113.850","","0.00%"
"12/29/2011","113.900","113.900","113.950","113.850","","0.00%"
"12/28/2011","113.900","113.880","113.920","113.875","","0.00%"
"12/27/2011","113.900","113.850","113.920","113.870","","0.11%"
"12/26/2011","113.770","113.770","113.770","113.770","","0.00%"
"12/23/2011","113.770","113.870","113.925","113.770","","-0.11%"
"12/22/2011","113.900","113.850","113.935","113.875","","0.11%"
"12/21/2011","113.770","113.850","113.920","113.770","","0.00%"
"12/20/2011","113.770","113.880","113.950","113.770","","-0.04%"
"12/19/2011","113.820","113.900","113.945","113.815","","0.08%"
"12/16/2011","113.730","113.850","113.950","113.730","","-0.05%"
"12/15/2011","113.790","113.880","113.920","113.790","","0.00%"
"12/14/2011","113.790","113.880","113.930","113.790","","-0.05%"
"12/13/2011","113.850","113.850","113.925","113.850","","0.00%"
"12/12/2011","113.850","113.880","113.920","113.750","","0.11%"
"12/09/2011","113.730","113.850","113.920","113.730","","-0.15%"
"12/08/2011","113.900","113.820","113.920","113.820","","0.11%"
"12/07/2011","113.770","113.850","113.925","113.770","","0.04%"
"12/06/2011","113.730","113.850","113.920","113.730","","-0.03%"
"12/05/2011","113.760","113.880","113.935","113.760","","-0.12%"
"12/02/2011","113.895","113.850","113.925","113.860","","0.02%"
"12/01/2011","113.875","113.870","113.925","113.850","","0.04%"
"11/30/2011","113.830","113.880","113.950","113.820","","0.06%"
"11/29/2011","113.760","113.850","113.920","113.760","","-0.06%"
"11/28/2011","113.830","113.820","113.920","113.830","","0.00%"
"11/25/2011","113.830","113.850","113.940","113.820","","-0.06%"
"11/24/2011","113.900","113.800","113.920","113.850","","0.12%"
"11/23/2011","113.760","113.800","114.220","113.460","","0.22%"
"11/22/2011","113.510","113.700","114.000","113.510","","2.84%"
"11/21/2011","110.375","110.330","110.420","110.365","","0.15%"
"11/18/2011","110.210","110.180","110.420","110.070","","0.13%"
"11/17/2011","110.070","110.200","110.225","110.070","","0.03%"
"11/16/2011","110.040","110.150","110.220","110.010","","-0.15%"
"11/15/2011","110.200","110.150","110.220","110.150","","0.17%"
"11/14/2011","110.010","110.150","110.220","110.010","","-0.17%"
"11/11/2011","110.200","110.150","110.220","110.150","","0.13%"
"11/10/2011","110.060","110.060","110.060","110.060","","0.00%"
"11/09/2011","110.060","110.150","110.220","110.010","","-0.01%"
"11/08/2011","110.070","110.150","110.220","110.070","","0.15%"
"11/07/2011","109.910","110.060","110.070","109.910","","-0.23%"
"11/04/2011","110.160","110.150","110.215","110.100","","0.14%"
"11/03/2011","110.010","110.150","110.220","110.010","","-0.17%"
"11/02/2011","110.200","110.150","110.220","110.175","","0.12%"
"11/01/2011","110.070","110.150","110.235","110.070","","0.00%"
"10/31/2011","110.070","110.050","110.220","109.960","","0.10%"
"10/28/2011","109.960","110.150","110.200","109.960","","-0.03%"
"10/27/2011","109.990","110.180","110.220","109.990","","0.00%"
"10/26/2011","109.990","109.980","109.990","109.990","","0.00%"
"10/25/2011","109.990","110.150","110.220","109.990","","0.00%"
"10/24/2011","109.990","110.120","110.220","109.970","","0.02%"
"10/21/2011","109.970","110.180","110.225","109.970","","-0.20%"
"10/20/2011","110.185","110.100","110.225","110.145","","0.20%"
"10/19/2011","109.970","110.150","110.220","109.970","","-0.20%"
"10/18/2011","110.185","110.150","110.220","110.175","","-0.01%"
"10/17/2011","110.200","110.150","110.220","110.150","","0.00%"
"10/14/2011","110.200","110.170","110.220","110.150","","0.21%"
"10/13/2011","109.970","110.160","110.220","109.970","","-0.21%"
"10/12/2011","110.200","110.150","110.215","110.150","","0.21%"
"10/11/2011","109.970","109.960","109.970","109.970","","-0.16%"
"10/10/2011","110.150","110.150","110.220","110.145","","-0.05%"
"10/07/2011","110.200","110.150","110.225","110.150","","0.02%"
"10/06/2011","110.175","110.150","110.225","110.150","","-0.02%"
"10/05/2011","110.200","110.150","110.220","110.150","","0.00%"
"10/04/2011","110.200","110.100","110.220","110.150","","-0.05%"
"10/03/2011","110.250","110.180","110.250","110.155","","0.25%"
"09/30/2011","109.970","110.150","110.215","109.970","","0.00%"
"09/29/2011","109.970","110.150","110.220","109.970","","-0.21%"
"09/28/2011","110.200","110.150","110.220","110.145","","-0.11%"
"09/27/2011","110.320","110.270","110.335","110.250","","0.32%"
"09/26/2011","109.970","110.200","110.340","109.970","","-0.30%"
"09/23/2011","110.300","110.220","110.335","110.250","","0.00%"
"09/22/2011","110.300","110.100","110.335","110.150","","0.10%"
"09/21/2011","110.185","110.150","110.220","110.150","","0.16%"
"09/20/2011","110.010","110.050","110.125","109.970","","0.04%"
"09/19/2011","109.970","110.050","110.120","109.970","","0.00%"
"09/16/2011","109.970","110.050","110.105","109.970","","-0.10%"
"09/15/2011","110.075","110.050","110.120","110.050","","0.10%"
"09/14/2011","109.970","110.000","110.120","109.970","","-0.13%"
"09/13/2011","110.115","110.000","110.120","110.050","","0.04%"
"09/12/2011","110.075","110.050","110.120","110.050","","0.10%"
"09/09/2011","109.970","110.170","110.210","109.970","","0.00%"
"09/08/2011","109.970","110.150","110.220","109.970","","0.00%"
"09/07/2011","109.970","110.150","110.220","109.970","","0.00%"
"09/06/2011","109.970","110.100","110.160","109.970","","-0.10%"
"09/05/2011","110.085","110.000","110.115","110.025","","0.08%"
"09/02/2011","110.000","109.970","110.020","109.930","","0.01%"
"09/01/2011","109.990","109.850","110.015","109.875","","0.30%"
"08/31/2011","109.660","109.660","109.660","109.660","","0.00%"
"08/30/2011","109.660","109.850","109.975","109.660","","-0.22%"
"08/29/2011","109.900","109.850","109.950","109.850","","-0.08%"
"08/26/2011","109.990","109.980","110.015","109.950","","-0.01%"
"08/25/2011","110.000","109.950","110.015","109.950","","0.08%"
"08/24/2011","109.910","109.900","110.015","109.610","","-0.06%"
"08/23/2011","109.975","109.880","110.000","109.860","","0.02%"
"08/22/2011","109.950","109.900","109.990","109.915","","0.00%"
"08/19/2011","109.950","109.900","110.000","109.900","","0.00%"
"08/18/2011","109.950","109.800","110.015","109.850","","0.09%"
"08/17/2011","109.850","109.800","109.960","109.840","","0.00%"
"08/16/2011","109.850","109.800","109.890","109.750","","0.49%"
"08/15/2011","109.310","109.600","109.885","109.310","","-0.31%"
"08/12/2011","109.650","109.650","109.715","109.615","","0.00%"
"08/11/2011","109.650","109.650","109.850","109.590","","-0.05%"
"08/10/2011","109.700","109.750","109.795","109.625","","-0.08%"
"08/09/2011","109.785","109.720","109.820","109.700","","0.02%"
"08/08/2011","109.765","109.600","109.820","109.650","","0.05%"
"08/05/2011","109.705","109.750","109.780","109.620","","0.04%"
"08/04/2011","109.665","109.630","109.710","109.590","","0.32%"
"08/03/2011","109.310","109.550","109.705","109.310","","0.00%"
"08/02/2011","109.310","109.400","109.615","109.260","","0.00%"
"08/01/2011","109.310","109.400","109.520","109.310","","-0.13%"
"07/29/2011","109.450","109.400","109.515","109.440","","0.00%"
"07/28/2011","109.450","109.400","109.520","109.440","","-0.03%"
"07/27/2011","109.485","109.480","109.520","109.445","","0.03%"
"07/26/2011","109.450","109.400","109.520","109.445","","-0.02%"
"07/25/2011","109.475","109.460","109.520","109.450","","0.02%"
"07/22/2011","109.450","109.400","109.520","109.430","","-0.05%"
"07/21/2011","109.500","109.380","109.525","109.430","","0.00%"
"07/20/2011","109.500","109.470","109.520","109.450","","0.02%"
"07/19/2011","109.475","109.450","109.520","109.450","","-0.02%"
"07/18/2011","109.500","109.450","109.520","109.450","","0.01%"
"07/15/2011","109.490","109.450","109.515","109.450","","-0.10%"
"07/14/2011","109.600","109.600","109.600","109.600","","0.00%"
"07/13/2011","109.600","109.500","109.615","109.550","","0.02%"
"07/12/2011","109.580","109.450","109.620","109.500","","0.07%"
"07/11/2011","109.500","109.450","109.525","109.475","","0.00%"
"07/08/2011","109.495","109.450","109.520","109.450","","0.00%"
"07/07/2011","109.500","109.450","109.520","109.450","","0.00%"
"07/06/2011","109.505","109.450","109.520","109.465","","0.00%"
"07/05/2011","109.505","109.450","109.520","109.465","","0.00%"
"07/04/2011","109.500","109.450","109.520","109.450","","0.00%"
"07/01/2011","109.500","109.450","109.525","109.450","","0.00%"
"06/30/2011","109.500","109.450","109.625","109.350","","-0.09%"
"06/29/2011","109.600","109.650","109.705","109.550","","-0.09%"
"06/28/2011","109.700","109.650","109.720","109.640","","0.05%"
"06/27/2011","109.650","109.650","109.715","109.605","","0.05%"
"06/24/2011","109.590","109.550","109.620","109.550","","-0.01%"
"06/23/2011","109.600","109.550","109.655","109.540","","0.00%"
"06/22/2011","109.600","109.510","109.615","109.530","","0.02%"
"06/21/2011","109.575","109.550","109.610","109.545","","0.00%"
"06/20/2011","109.575","109.500","109.615","109.510","","0.02%"
"06/17/2011","109.550","109.500","109.580","109.450","","-0.02%"
"06/16/2011","109.575","109.550","109.605","109.500","","0.02%"
"06/15/2011","109.550","109.550","109.550","109.550","","0.00%"
"06/14/2011","109.550","109.450","109.555","109.450","","0.04%"
"06/13/2011","109.510","109.450","109.540","109.400","","0.01%"
"06/10/2011","109.500","109.450","109.510","109.375","","0.05%"
"06/09/2011","109.450","109.450","109.550","109.330","","-0.01%"
"06/08/2011","109.460","109.550","109.650","109.400","","-0.08%"
"06/07/2011","109.550","109.600","109.675","109.540","","-0.02%"
"06/06/2011","109.575","109.600","109.675","109.540","","-0.14%"
"06/03/2011","109.725","109.600","109.775","109.625","","-0.02%"
"06/02/2011","109.750","109.720","109.800","109.670","","0.07%"
"06/01/2011","109.675","109.650","109.715","109.650","","-0.02%"
"05/31/2011","109.700","109.580","109.720","109.615","","-0.06%"
"05/30/2011","109.770","109.700","109.800","109.715","","-0.09%"
"05/27/2011","109.870","109.780","109.950","109.830","","0.00%"
"05/26/2011","109.875","109.850","109.925","109.850","","-0.07%"
"05/25/2011","109.950","109.950","110.015","109.950","","-0.02%"
"05/24/2011","109.975","109.900","110.015","109.950","","0.08%"
"05/23/2011","109.890","109.850","109.920","109.825","","0.07%"
"05/20/2011","109.810","109.700","109.820","109.750","","0.05%"
"05/19/2011","109.750","109.700","109.820","109.750","","-0.05%"
"05/18/2011","109.800","109.800","109.800","109.800","","0.00%"
"05/17/2011","109.800","109.800","109.800","109.800","","0.00%"
"05/16/2011","109.800","109.780","109.835","109.740","","0.05%"
"05/13/2011","109.750","109.750","109.810","109.740","","0.00%"
"05/12/2011","109.750","109.700","109.775","109.690","","0.05%"
"05/11/2011","109.700","109.700","109.790","109.660","","-0.02%"
"05/10/2011","109.725","109.720","109.815","109.725","","-0.05%"
"05/09/2011","109.775","109.750","109.815","109.740","","0.00%"
"05/06/2011","109.775","109.750","109.820","109.710","","0.07%"
"05/05/2011","109.700","109.600","109.775","109.650","","-0.04%"
